epoch,lr-Adam,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_f1,val_f1_avg,val_iou,val_loss,val_roc_auc
,0.001,0,,,,,,,,,,
,0.001,49,,,,,,,,,,
0,,49,,0.78125,,0.5461891889572144,,,,,,
0,,95,,,,,0.6617838740348816,0.3330373466014862,0.47902849316596985,0.3665890395641327,0.817304790019989,0.5944625735282898
0,,95,0.6034342646598816,,0.8961072564125061,,,,,,,
,0.001,96,,,,,,,,,,
,0.001,99,,,,,,,,,,
1,,99,,0.734375,,0.5304602980613708,,,,,,
,0.001,149,,,,,,,,,,
1,,149,,0.65625,,0.6894429922103882,,,,,,
1,,191,,,,,0.6923828125,0.4140627682209015,0.5630919337272644,0.435990571975708,0.7555028796195984,0.6242621541023254
1,,191,0.63916015625,,0.7784729599952698,,,,,,,
,0.001,192,,,,,,,,,,
,0.001,199,,,,,,,,,,
2,,199,,0.5859375,,0.8190749883651733,,,,,,
,0.001,249,,,,,,,,,,
2,,249,,0.5859375,,0.9126676917076111,,,,,,
2,,287,,,,,0.7001953125,0.40439677238464355,0.5550321936607361,0.43023666739463806,0.7255094051361084,0.6543713212013245
2,,287,0.6570637822151184,,0.7431648373603821,,,,,,,
,0.001,288,,,,,,,,,,
,0.001,299,,,,,,,,,,
3,,299,,0.6328125,,0.9247258901596069,,,,,,
,0.001,349,,,,,,,,,,
3,,349,,0.609375,,1.0818240642547607,,,,,,
3,,383,,,,,0.69921875,0.4056302309036255,0.5457856059074402,0.4232320487499237,0.7145262360572815,0.6589259505271912
3,,383,0.6725260615348816,,0.7207772135734558,,,,,,,
,0.001,384,,,,,,,,,,
,0.001,399,,,,,,,,,,
4,,399,,0.7109375,,0.600123941898346,,,,,,
,0.001,449,,,,,,,,,,
4,,449,,0.6953125,,0.61391282081604,,,,,,
4,,479,,,,,0.6868489384651184,0.39185500144958496,0.5300028324127197,0.4074491262435913,0.7280013561248779,0.6584932804107666
4,,479,0.6822102665901184,,0.7006627917289734,,,,,,,
,0.001,480,,,,,,,,,,
,0.001,499,,,,,,,,,,
5,,499,,0.7421875,,0.5342831015586853,,,,,,
,0.001,549,,,,,,,,,,
5,,549,,0.703125,,0.5931342840194702,,,,,,
5,,575,,,,,0.6380208134651184,0.3405134677886963,0.45921358466148376,0.3426978290081024,0.8057215809822083,0.6610606908798218
5,,575,0.6969401240348816,,0.680417537689209,,,,,,,
,0.001,576,,,,,,,,,,
,0.001,599,,,,,,,,,,
6,,599,,0.734375,,0.6223872900009155,,,,,,
,0.001,649,,,,,,,,,,
6,,649,,0.703125,,0.5944051742553711,,,,,,
6,,671,,,,,0.6549479365348816,0.35916733741760254,0.48517897725105286,0.3658662736415863,0.7654078006744385,0.6568228602409363
6,,671,0.7056477665901184,,0.6703078746795654,,,,,,,
,0.001,672,,,,,,,,,,
,0.001,699,,,,,,,,,,
7,,699,,0.7421875,,0.5670356750488281,,,,,,
,0.001,749,,,,,,,,,,
7,,749,,0.71875,,0.7203390598297119,,,,,,
7,,767,,,,,0.708984375,0.41171255707740784,0.5587468147277832,0.4394308626651764,0.6945539116859436,0.6544573903083801
7,,767,0.71826171875,,0.650506317615509,,,,,,,
,0.001,768,,,,,,,,,,
,0.001,799,,,,,,,,,,
8,,799,,0.7578125,,0.48249387741088867,,,,,,
,0.001,849,,,,,,,,,,
8,,849,,0.6796875,,0.5950554609298706,,,,,,
8,,863,,,,,0.701171875,0.4042714536190033,0.5183632373809814,0.40455952286720276,0.714235246181488,0.6445693373680115
8,,863,0.7222493290901184,,0.6387619376182556,,,,,,,
,0.001,864,,,,,,,,,,
,0.001,899,,,,,,,,,,
9,,899,,0.703125,,0.6045682430267334,,,,,,
,0.001,949,,,,,,,,,,
9,,949,,0.78125,,0.5129557251930237,,,,,,
9,,959,,,,,0.6985676884651184,0.40395012497901917,0.549500048160553,0.42803213000297546,0.7356752753257751,0.6470655798912048
9,,959,0.7313639521598816,,0.6210732460021973,,,,,,,
,0.001,960,,,,,,,,,,
,0.001,999,,,,,,,,,,
10,,999,,0.7421875,,0.742047131061554,,,,,,
,0.001,1049,,,,,,,,,,
10,,1049,,0.7734375,,0.5419372320175171,,,,,,
10,,1055,,,,,0.7213541865348816,0.4170088768005371,0.5662264823913574,0.4492966830730438,0.6780857443809509,0.6691746711730957
10,,1055,0.7378743290901184,,0.6179175972938538,,,,,,,
,0.001,1056,,,,,,,,,,
,0.001,1099,,,,,,,,,,
11,,1099,,0.6015625,,1.1024229526519775,,,,,,
,0.001,1149,,,,,,,,,,
11,,1149,,0.703125,,0.5355639457702637,,,,,,
11,,1151,,,,,0.703125,0.4022793769836426,0.5251795649528503,0.41014042496681213,0.7048402428627014,0.6619746088981628
11,,1151,0.7469889521598816,,0.5985164046287537,,,,,,,
,0.001,1152,,,,,,,,,,
,0.001,1199,,,,,,,,,,
12,,1199,,0.765625,,0.4717218279838562,,,,,,
12,,1247,,,,,0.7138671875,0.41187572479248047,0.5610042214393616,0.4433164596557617,0.6919870972633362,0.6691620349884033
12,,1247,0.7473958134651184,,0.5892512798309326,,,,,,,
,0.001,1248,,,,,,,,,,
,0.001,1249,,,,,,,,,,
13,,1249,,0.8671875,,0.434867799282074,,,,,,
,0.001,1299,,,,,,,,,,
13,,1299,,0.8046875,,0.4870181679725647,,,,,,
13,,1343,,,,,0.705078125,0.41203343868255615,0.5591854453086853,0.4398893117904663,0.746426522731781,0.6702941060066223
13,,1343,0.7586262822151184,,0.5735116004943848,,,,,,,
,0.001,1344,,,,,,,,,,
,0.001,1349,,,,,,,,,,
14,,1349,,0.7265625,,0.5769128799438477,,,,,,
,0.001,1399,,,,,,,,,,
14,,1399,,0.75,,0.6219241619110107,,,,,,
14,,1439,,,,,0.7194010615348816,0.4174535274505615,0.5583057999610901,0.44344910979270935,0.7050607800483704,0.6618116497993469
14,,1439,0.7647297978401184,,0.5607261061668396,,,,,,,
,0.001,1440,,,,,,,,,,
,0.001,1449,,,,,,,,,,
15,,1449,,0.765625,,0.4663149416446686,,,,,,
,0.001,1499,,,,,,,,,,
15,,1499,,0.6171875,,0.7784345149993896,,,,,,
15,,1535,,,,,0.7067057490348816,0.40689030289649963,0.5101199746131897,0.39972198009490967,0.7247719764709473,0.6624532341957092
15,,1535,0.764892578125,,0.5543476939201355,,,,,,,
,0.001,1536,,,,,,,,,,
,0.001,1549,,,,,,,,,,
16,,1549,,0.6640625,,0.798748791217804,,,,,,
,0.001,1599,,,,,,,,,,
16,,1599,,0.8125,,0.5658541917800903,,,,,,
16,,1631,,,,,0.6839192509651184,0.38142716884613037,0.516749918460846,0.39656051993370056,0.80307936668396,0.6613965034484863
16,,1631,0.7706705927848816,,0.5355174541473389,,,,,,,
,0.001,1632,,,,,,,,,,
,0.001,1649,,,,,,,,,,
17,,1649,,0.78125,,0.5381824970245361,,,,,,
,0.001,1699,,,,,,,,,,
17,,1699,,0.7109375,,0.6022427678108215,,,,,,
17,,1727,,,,,0.7122395634651184,0.4159703254699707,0.545781672000885,0.4306741952896118,0.6876528859138489,0.6655918955802917
17,,1727,0.7759602665901184,,0.5293757915496826,,,,,,,
,0.001,1728,,,,,,,,,,
,0.001,1749,,,,,,,,,,
18,,1749,,0.8125,,0.4236275553703308,,,,,,
,0.001,1799,,,,,,,,,,
18,,1799,,0.6484375,,1.116769790649414,,,,,,
18,,1823,,,,,0.7311198115348816,0.4276251494884491,0.5659196972846985,0.450670450925827,0.6666721701622009,0.6743198037147522
18,,1823,0.7793782353401184,,0.5198031067848206,,,,,,,
,0.001,1824,,,,,,,,,,
,0.001,1849,,,,,,,,,,
19,,1849,,0.8125,,0.43810951709747314,,,,,,
,0.001,1899,,,,,,,,,,
19,,1899,,0.78125,,0.5217894315719604,,,,,,
19,,1919,,,,,0.70703125,0.40670421719551086,0.5430941581726074,0.4266781508922577,0.7294568419456482,0.6710118651390076
19,,1919,0.7857258915901184,,0.5079266428947449,,,,,,,
,0.001,1920,,,,,,,,,,
,0.001,1949,,,,,,,,,,
20,,1949,,0.84375,,0.4228225648403168,,,,,,
,0.001,1999,,,,,,,,,,
20,,1999,,0.7734375,,0.49411866068840027,,,,,,
20,,2015,,,,,0.7083333134651184,0.4066840708255768,0.5495581030845642,0.42908549308776855,0.7430340647697449,0.6761124134063721
20,,2015,0.7901204228401184,,0.5000390410423279,,,,,,,
,0.001,2016,,,,,,,,,,
,0.001,2049,,,,,,,,,,
21,,2049,,0.8984375,,0.26759618520736694,,,,,,
,0.001,2099,,,,,,,,,,
